year,state,state_fips,candidate,writein,candidatevotes,totalvotes,party_simplified
1984,IOWA,19,"BAKER, GERALD",False,892,1318754,OTHER
1984,IOWA,19,"SERRETTE, DENNIS",False,463,1318754,OTHER
1984,IOWA,19,"MASON, MELVIN",False,313,1318754,OTHER
1984,IOWA,19,"HALL, GUS",False,286,1318754,OTHER
1984,KANSAS,20,"REAGAN, RONALD",False,677296,1021991,REPUBLICAN
1984,KANSAS,20,"MONDALE, WALTER",False,333149,1021991,DEMOCRAT
1984,KANSAS,20,"RICHARDS, BOB",False,3564,1021991,OTHER
1984,KANSAS,20,"BERGLAND, DAVID",False,3329,1021991,LIBERTARIAN
1984,KANSAS,20,"SERRETTE, DENNIS",False,2544,1021991,OTHER
1984,KANSAS,20,"DODGE, EARL",False,2109,1021991,OTHER
1984,KENTUCKY,21,"REAGAN, RONALD",False,821702,1369345,REPUBLICAN
1984,KENTUCKY,21,"MONDALE, WALTER",False,539539,1369345,DEMOCRAT
1984,KENTUCKY,21,"MASON, MELVIN",False,3129,1369345,OTHER
1984,KENTUCKY,21,"LAROUCHE, LYNDON, JR.",False,1776,1369345,OTHER
1984,KENTUCKY,21,"ANDERSON, JOHN B.",False,1479,1369345,OTHER
1984,KENTUCKY,21,"JOHNSON, SONIA",False,599,1369345,OTHER
1984,KENTUCKY,21,"DENNIS, DELMAR",False,428,1369345,OTHER
1984,KENTUCKY,21,"SERRETTE, DENNIS",False,365,1369345,OTHER
1984,KENTUCKY,21,"HALL, GUS",False,328,1369345,OTHER
1984,LOUISIANA,22,"REAGAN, RONALD",False,1037299,1706822,REPUBLICAN
1984,LOUISIANA,22,"MONDALE, WALTER",False,651586,1706822,DEMOCRAT
1984,LOUISIANA,22,"JOHNSON, SONIA",False,9502,1706822,OTHER
1984,LOUISIANA,22,"LAROUCHE, LYNDON, JR.",False,3552,1706822,OTHER
1984,LOUISIANA,22,"BERGLAND, DAVID",False,1876,1706822,LIBERTARIAN
1984,LOUISIANA,22,"RICHARDS, BOB",False,1310,1706822,OTHER
1984,LOUISIANA,22,"MASON, MELVIN",False,1164,1706822,OTHER
1984,LOUISIANA,22,"SERRETTE, DENNIS",False,533,1706822,OTHER
1984,MAINE,23,"REAGAN, RONALD",False,336500,553062,REPUBLICAN
1984,MAINE,23,"MONDALE, WALTER",False,214515,553062,DEMOCRAT
1984,MAINE,23,"HALL, GUS",False,1292,553062,OTHER
1984,MAINE,23,"SERRETTE, DENNIS",False,755,553062,OTHER
1984,MARYLAND,24,"REAGAN, RONALD",False,879918,1675873,REPUBLICAN
1984,MARYLAND,24,"MONDALE, WALTER",False,787935,1675873,DEMOCRAT
1984,MARYLAND,24,"BERGLAND, DAVID",False,5721,1675873,LIBERTARIAN
1984,MARYLAND,24,"HALL, GUS",False,898,1675873,OTHER
1984,MARYLAND,24,"HOLMES, LARRY",False,745,1675873,OTHER
1984,MARYLAND,24,"SERRETTE, DENNIS",False,656,1675873,OTHER
1984,MASSACHUSETTS,25,"REAGAN, RONALD",False,1310936,2558540,REPUBLICAN
1984,MASSACHUSETTS,25,"MONDALE, WALTER",False,1239606,2558540,DEMOCRAT
1984,MASSACHUSETTS,25,"SERRETTE, DENNIS",False,7998,2558540,OTHER
1984,MICHIGAN,26,"REAGAN, RONALD",False,2251571,3801056,REPUBLICAN
1984,MICHIGAN,26,"MONDALE, WALTER",False,1529638,3801056,DEMOCRAT
1984,MICHIGAN,26,"BERGLAND, DAVID",False,10055,3801056,LIBERTARIAN
1984,MICHIGAN,26,"LAROUCHE, LYNDON, JR.",False,3862,3801056,OTHER
1984,MICHIGAN,26,"HOLMES, LARRY",False,1416,3801056,OTHER
1984,MICHIGAN,26,"JOHNSON, SONIA",False,1191,3801056,OTHER
1984,MICHIGAN,26,"MASON, MELVIN",False,1049,3801056,OTHER
1984,MICHIGAN,26,"HALL, GUS",False,1048,3801056,OTHER
1984,MICHIGAN,26,"SERRETTE, DENNIS",False,665,3801056,OTHER
1984,MICHIGAN,26,"WINN, EDWARD",False,561,3801056,OTHER
1984,MINNESOTA,27,"MONDALE, WALTER",False,1036364,2083726,DEMOCRAT
1984,MINNESOTA,27,"REAGAN, RONALD",False,1032603,2083726,REPUBLICAN
1984,MINNESOTA,27,"LAROUCHE, LYNDON, JR.",False,3865,2083726,OTHER
1984,MINNESOTA,27,"MASON, MELVIN",False,3180,2083726,OTHER
1984,MINNESOTA,27,"BERGLAND, DAVID",False,2996,2083726,LIBERTARIAN
1984,MINNESOTA,27,"RICHARDS, BOB",False,2377,2083726,OTHER
1984,MINNESOTA,27,"JOHNSON, SONIA",False,1219,2083726,OTHER
1984,MINNESOTA,27,"HALL, GUS",False,630,2083726,OTHER
1984,MINNESOTA,27,"WINN, EDWARD",False,260,2083726,OTHER
1984,MINNESOTA,27,"SERRETTE, DENNIS",False,232,2083726,OTHER
1984,MISSISSIPPI,28,"REAGAN, RONALD",False,582377,941104,REPUBLICAN
1984,MISSISSIPPI,28,"MONDALE, WALTER",False,352192,941104,DEMOCRAT
1984,MISSISSIPPI,28,"BERGLAND, DAVID",False,2336,941104,LIBERTARIAN
1984,MISSISSIPPI,28,"HOLMES, LARRY",False,1169,941104,OTHER
1984,MISSISSIPPI,28,"MASON, MELVIN",False,1032,941104,OTHER
1984,MISSISSIPPI,28,"LAROUCHE, LYNDON, JR.",False,1001,941104,OTHER
1984,MISSISSIPPI,28,"RICHARDS, BOB",False,641,941104,OTHER
1984,MISSISSIPPI,28,"SERRETTE, DENNIS",False,356,941104,OTHER
1984,MISSOURI,29,"REAGAN, RONALD",False,1274188,2122771,REPUBLICAN
1984,MISSOURI,29,"MONDALE, WALTER",False,848583,2122771,DEMOCRAT
1984,MONTANA,30,"REAGAN, RONALD",False,232450,384377,REPUBLICAN
1984,MONTANA,30,"MONDALE, WALTER",False,146742,384377,DEMOCRAT
1984,MONTANA,30,"BERGLAND, DAVID",False,5185,384377,LIBERTARIAN
1984,NEBRASKA,31,"REAGAN, RONALD",False,460054,652090,REPUBLICAN
1984,NEBRASKA,31,"MONDALE, WALTER",False,187866,652090,DEMOCRAT
1984,NEBRASKA,31,"BERGLAND, DAVID",False,2079,652090,LIBERTARIAN
1984,NEBRASKA,31,"MASON, MELVIN",False,1066,652090,OTHER
1984,NEBRASKA,31,"SERRETTE, DENNIS",False,1025,652090,OTHER
1984,NEVADA,32,"REAGAN, RONALD",False,188770,282717,REPUBLICAN
1984,NEVADA,32,"MONDALE, WALTER",False,91655,282717,DEMOCRAT
1984,NEVADA,32,"BERGLAND, DAVID",False,2292,282717,LIBERTARIAN
1984,NEW HAMPSHIRE,33,"REAGAN, RONALD",False,267050,388904,REPUBLICAN
1984,NEW HAMPSHIRE,33,"MONDALE, WALTER",False,120347,388904,DEMOCRAT
1984,NEW HAMPSHIRE,33,"BERGLAND, DAVID",False,735,388904,LIBERTARIAN
1984,NEW HAMPSHIRE,33,"LAROUCHE, LYNDON, JR.",False,467,388904,OTHER
1984,NEW HAMPSHIRE,33,"SERRETTE, DENNIS",False,305,388904,OTHER
1984,NEW JERSEY,34,"REAGAN, RONALD",False,1933630,3217862,REPUBLICAN
1984,NEW JERSEY,34,"MONDALE, WALTER",False,1261323,3217862,DEMOCRAT
1984,NEW JERSEY,34,"HOLMES, LARRY",False,8404,3217862,OTHER
1984,NEW JERSEY,34,"BERGLAND, DAVID",False,6416,3217862,LIBERTARIAN
1984,NEW JERSEY,34,"SERRETTE, DENNIS",False,2293,3217862,OTHER
1984,NEW JERSEY,34,"WINN, EDWARD",False,1721,3217862,OTHER
1984,NEW JERSEY,34,"HALL, GUS",False,1564,3217862,OTHER
1984,NEW JERSEY,34,"MASON, MELVIN",False,1264,3217862,OTHER
1984,NEW JERSEY,34,"JOHNSON, SONIA",False,1247,3217862,OTHER
1984,NEW MEXICO,35,"REAGAN, RONALD",False,307101,514369,REPUBLICAN
1984,NEW MEXICO,35,"MONDALE, WALTER",False,201769,514369,DEMOCRAT
1984,NEW MEXICO,35,"BERGLAND, DAVID",False,4459,514369,LIBERTARIAN
1984,NEW MEXICO,35,"JOHNSON, SONIA",False,455,514369,OTHER
1984,NEW MEXICO,35,"MASON, MELVIN",False,224,514369,OTHER
1984,NEW MEXICO,35,"DODGE, EARL",False,206,514369,OTHER
1984,NEW MEXICO,35,"SERRETTE, DENNIS",False,155,514369,OTHER
1984,NEW YORK,36,"BERGLAND, DAVID",False,11949,6805973,LIBERTARIAN
1984,NEW YORK,36,"HALL, GUS",False,4226,6805973,OTHER
1984,NEW YORK,36,"SERRETTE, DENNIS",False,3200,6805973,OTHER
1984,NEW YORK,36,"HOLMES, LARRY",False,2226,6805973,OTHER
1984,NORTH CAROLINA,37,"REAGAN, RONALD",False,1346481,2175361,REPUBLICAN
1984,NORTH CAROLINA,37,"MONDALE, WALTER",False,824287,2175361,DEMOCRAT
1984,NORTH CAROLINA,37,"BERGLAND, DAVID",False,3794,2175361,LIBERTARIAN
1984,NORTH CAROLINA,37,"MASON, MELVIN",False,799,2175361,OTHER
1984,NORTH DAKOTA,38,"REAGAN, RONALD",False,200336,308971,REPUBLICAN
1984,NORTH DAKOTA,38,"MONDALE, WALTER",False,104429,308971,DEMOCRAT
1984,NORTH DAKOTA,38,"LAROUCHE, LYNDON, JR.",False,1278,308971,OTHER
1984,NORTH DAKOTA,38,"RICHARDS, BOB",False,1077,308971,OTHER
1984,NORTH DAKOTA,38,"BERGLAND, DAVID",False,703,308971,LIBERTARIAN
1984,NORTH DAKOTA,38,"JOHNSON, SONIA",False,368,308971,OTHER
1984,NORTH DAKOTA,38,"MASON, MELVIN",False,239,308971,OTHER
1984,NORTH DAKOTA,38,"DODGE, EARL",False,220,308971,OTHER
1984,NORTH DAKOTA,38,"HALL, GUS",False,169,308971,OTHER
1984,NORTH DAKOTA,38,"SERRETTE, DENNIS",False,152,308971,OTHER
1984,OHIO,39,"REAGAN, RONALD",False,2678559,4563235,REPUBLICAN
1984,OHIO,39,"MONDALE, WALTER",False,1825440,4563235,DEMOCRAT
1984,OHIO,39,"SERRETTE, DENNIS",False,24180,4563235,OTHER
1984,OHIO,39,"LAROUCHE, LYNDON, JR.",False,10693,4563235,OTHER
1984,OHIO,39,"WINN, EDWARD",False,7130,4563235,OTHER
1984,OHIO,39,"BERGLAND, DAVID",False,5886,4563235,LIBERTARIAN
1984,OHIO,39,"HALL, GUS",False,4438,4563235,OTHER
1984,OHIO,39,"MASON, MELVIN",False,4344,4563235,OTHER
1984,OHIO,39,"HOLMES, LARRY",False,2565,4563235,OTHER
1984,OKLAHOMA,40,"REAGAN, RONALD",False,861530,1255676,REPUBLICAN
1984,OKLAHOMA,40,"MONDALE, WALTER",False,385080,1255676,DEMOCRAT
1984,OKLAHOMA,40,"BERGLAND, DAVID",False,9066,1255676,LIBERTARIAN
1984,OREGON,41,"REAGAN, RONALD",False,685700,1222179,REPUBLICAN
1984,OREGON,41,"MONDALE, WALTER",False,536479,1222179,DEMOCRAT
1984,PENNSYLVANIA,42,"REAGAN, RONALD",False,2584323,4844903,REPUBLICAN
1984,PENNSYLVANIA,42,"MONDALE, WALTER",False,2228131,4844903,DEMOCRAT
1984,PENNSYLVANIA,42,"JOHNSON, SONIA",False,21628,4844903,OTHER
1984,PENNSYLVANIA,42,"BERGLAND, DAVID",False,6982,4844903,LIBERTARIAN
1984,PENNSYLVANIA,42,"WINN, EDWARD",False,2059,4844903,OTHER
1984,PENNSYLVANIA,42,"HALL, GUS",False,1780,4844903,OTHER
1984,RHODE ISLAND,44,"REAGAN, RONALD",False,212080,410489,REPUBLICAN
1984,RHODE ISLAND,44,"MONDALE, WALTER",False,197106,410489,DEMOCRAT
1984,RHODE ISLAND,44,"RICHARDS, BOB",False,510,410489,OTHER
1984,RHODE ISLAND,44,"BERGLAND, DAVID",False,277,410489,LIBERTARIAN
1984,RHODE ISLAND,44,"JOHNSON, SONIA",False,240,410489,OTHER
1984,RHODE ISLAND,44,"HOLMES, LARRY",False,91,410489,OTHER
1984,RHODE ISLAND,44,"HALL, GUS",False,75,410489,OTHER
1984,RHODE ISLAND,44,"MASON, MELVIN",False,61,410489,OTHER
1984,RHODE ISLAND,44,"SERRETTE, DENNIS",False,49,410489,OTHER
1984,SOUTH CAROLINA,45,"REAGAN, RONALD",False,615539,968529,REPUBLICAN
1984,SOUTH CAROLINA,45,"MONDALE, WALTER",False,344459,968529,DEMOCRAT
1984,SOUTH CAROLINA,45,"BERGLAND, DAVID",False,4359,968529,LIBERTARIAN
1984,SOUTH CAROLINA,45,"DENNIS, DELMAR",False,3490,968529,OTHER
1984,SOUTH CAROLINA,45,"SERRETTE, DENNIS",False,682,968529,OTHER
1984,SOUTH DAKOTA,46,"REAGAN, RONALD",False,200267,317867,REPUBLICAN
1984,SOUTH DAKOTA,46,"MONDALE, WALTER",False,116113,317867,DEMOCRAT
1984,SOUTH DAKOTA,46,"SERRETTE, DENNIS",False,1150,317867,OTHER
1984,SOUTH DAKOTA,46,"MASON, MELVIN",False,337,317867,OTHER
1984,TENNESSEE,47,"REAGAN, RONALD",False,990212,1711866,REPUBLICAN
1984,TENNESSEE,47,"MONDALE, WALTER",False,711714,1711866,DEMOCRAT
1984,TENNESSEE,47,"BERGLAND, DAVID",False,3072,1711866,LIBERTARIAN
1984,TENNESSEE,47,"LAROUCHE, LYNDON, JR.",False,1852,1711866,OTHER
1984,TENNESSEE,47,"RICHARDS, BOB",False,1763,1711866,OTHER
1984,TENNESSEE,47,"HALL, GUS",False,1036,1711866,OTHER
1984,TENNESSEE,47,"JOHNSON, SONIA",False,978,1711866,OTHER
1984,TENNESSEE,47,"MASON, MELVIN",False,715,1711866,OTHER
1984,TENNESSEE,47,"SERRETTE, DENNIS",False,524,1711866,OTHER
1984,TEXAS,48,"REAGAN, RONALD",False,3433428,5397317,REPUBLICAN
1984,TEXAS,48,"MONDALE, WALTER",False,1949276,5397317,DEMOCRAT
1984,TEXAS,48,"LAROUCHE, LYNDON, JR.",False,14613,5397317,OTHER
1984,UTAH,49,"REAGAN, RONALD",False,469105,629656,REPUBLICAN
1984,UTAH,49,"MONDALE, WALTER",False,155369,629656,DEMOCRAT
1984,UTAH,49,"BERGLAND, DAVID",False,2447,629656,LIBERTARIAN
1984,UTAH,49,"DENNIS, DELMAR",False,1345,629656,OTHER
1984,UTAH,49,"JOHNSON, SONIA",False,844,629656,OTHER
1984,UTAH,49,"SERRETTE, DENNIS",False,220,629656,OTHER
1984,UTAH,49,"HALL, GUS",False,184,629656,OTHER
1984,UTAH,49,"MASON, MELVIN",False,142,629656,OTHER
1984,VERMONT,50,"REAGAN, RONALD",False,135865,233849,REPUBLICAN
1984,VERMONT,50,"MONDALE, WALTER",False,95730,233849,DEMOCRAT
1984,VERMONT,50,"BERGLAND, DAVID",False,1002,233849,LIBERTARIAN
1984,VERMONT,50,"LAROUCHE, LYNDON, JR.",False,423,233849,OTHER
1984,VERMONT,50,"SERRETTE, DENNIS",False,323,233849,OTHER
1984,VERMONT,50,"JOHNSON, SONIA",False,264,233849,OTHER
1984,VERMONT,50,"MASON, MELVIN",False,127,233849,OTHER
1984,VERMONT,50,"HALL, GUS",False,115,233849,OTHER
1984,VIRGINIA,51,"REAGAN, RONALD",False,1337078,2146635,REPUBLICAN
1984,VIRGINIA,51,"MONDALE, WALTER",False,796250,2146635,DEMOCRAT
1984,VIRGINIA,51,"LAROUCHE, LYNDON, JR.",False,13307,2146635,OTHER
1984,WASHINGTON,53,"REAGAN, RONALD",False,1051670,1874910,REPUBLICAN
1984,WASHINGTON,53,"MONDALE, WALTER",False,798352,1874910,DEMOCRAT
1984,WASHINGTON,53,"BERGLAND, DAVID",False,8844,1874910,LIBERTARIAN
1984,WASHINGTON,53,"RICHARDS, BOB",False,5724,1874910,OTHER
1984,WASHINGTON,53,"LAROUCHE, LYNDON, JR.",False,4712,1874910,OTHER
1984,WASHINGTON,53,"JOHNSON, SONIA",False,1891,1874910,OTHER
1984,WASHINGTON,53,"SERRETTE, DENNIS",False,1654,1874910,OTHER
1984,WASHINGTON,53,"HALL, GUS",False,814,1874910,OTHER
1984,WASHINGTON,53,"HOLMES, LARRY",False,641,1874910,OTHER
1984,WASHINGTON,53,"MASON, MELVIN",False,608,1874910,OTHER
1984,WEST VIRGINIA,54,"REAGAN, RONALD",False,405483,735742,REPUBLICAN
1984,WEST VIRGINIA,54,"MONDALE, WALTER",False,328125,735742,DEMOCRAT
1984,WEST VIRGINIA,54,"RICHARDS, BOB",False,996,735742,OTHER
1984,WEST VIRGINIA,54,"MASON, MELVIN",False,645,735742,OTHER
1984,WEST VIRGINIA,54,"SERRETTE, DENNIS",False,493,735742,OTHER
1984,WISCONSIN,55,"REAGAN, RONALD",False,1198584,2210983,REPUBLICAN
1984,WISCONSIN,55,"MONDALE, WALTER",False,995740,2210983,DEMOCRAT
1984,WISCONSIN,55,"BERGLAND, DAVID",False,4883,2210983,LIBERTARIAN
1984,WISCONSIN,55,"RICHARDS, BOB",False,3864,2210983,OTHER
1984,WISCONSIN,55,"LAROUCHE, LYNDON, JR.",False,3791,2210983,OTHER
1984,WISCONSIN,55,"JOHNSON, SONIA",False,1456,2210983,OTHER
1984,WISCONSIN,55,"SERRETTE, DENNIS",False,1006,2210983,OTHER
1984,WISCONSIN,55,"HOLMES, LARRY",False,619,2210983,OTHER
1984,WISCONSIN,55,"HALL, GUS",False,596,2210983,OTHER
1984,WISCONSIN,55,"MASON, MELVIN",False,444,2210983,OTHER
1984,WYOMING,56,"REAGAN, RONALD",False,133241,188968,REPUBLICAN
1984,WYOMING,56,"MONDALE, WALTER",False,53370,188968,DEMOCRAT
1984,WYOMING,56,"BERGLAND, DAVID",False,2357,188968,LIBERTARIAN
1988,ALABAMA,1,"BUSH, GEORGE H.W.",False,815576,1377970,REPUBLICAN
1988,ALABAMA,1,"DUKAKIS, MICHAEL",False,549506,1377970,DEMOCRAT
1988,ALABAMA,1,"PAUL, RONALD """"RON""""",False,8460,1377970,LIBERTARIAN
1988,ALABAMA,1,"WINN, EDWARD",False,4428,1377970,OTHER
1988,ALASKA,2,"BUSH, GEORGE H.W.",False,119251,199159,REPUBLICAN
1988,ALASKA,2,"DUKAKIS, MICHAEL",False,72584,199159,DEMOCRAT
1988,ALASKA,2,"PAUL, RONALD """"RON""""",False,5484,199159,LIBERTARIAN
1988,ALASKA,2,"FULANI, LENORA",False,1024,199159,OTHER
1988,ALASKA,2,"LAROUCHE, LYNDON, JR.",False,816,199159,OTHER
1988,ARIZONA,4,"BUSH, GEORGE H.W.",False,702541,1171583,REPUBLICAN
1988,ARIZONA,4,"DUKAKIS, MICHAEL",False,454029,1171583,DEMOCRAT
1988,ARIZONA,4,"PAUL, RONALD """"RON""""",False,13351,1171583,LIBERTARIAN
1988,ARIZONA,4,"FULANI, LENORA",False,1662,1171583,OTHER
1988,ARKANSAS,5,"BUSH, GEORGE H.W.",False,466578,827738,REPUBLICAN
1988,ARKANSAS,5,"DUKAKIS, MICHAEL",False,349237,827738,DEMOCRAT
1988,ARKANSAS,5,"PAUL, RONALD """"RON""""",False,3297,827738,LIBERTARIAN
1988,ARKANSAS,5,"FULANI, LENORA",False,2161,827738,OTHER
1988,CALIFORNIA,6,"BUSH, GEORGE H.W.",False,5054917,9886254,REPUBLICAN
1988,CALIFORNIA,6,"DUKAKIS, MICHAEL",False,4702233,9886254,DEMOCRAT
1988,CALIFORNIA,6,"PAUL, RONALD """"RON""""",False,70105,9886254,LIBERTARIAN
1988,CALIFORNIA,6,"FULANI, LENORA",False,58999,9886254,OTHER
1988,COLORADO,8,"BUSH, GEORGE H.W.",False,728177,1372255,REPUBLICAN
1988,COLORADO,8,"DUKAKIS, MICHAEL",False,621453,1372255,DEMOCRAT
1988,COLORADO,8,"PAUL, RONALD """"RON""""",False,15482,1372255,LIBERTARIAN
1988,COLORADO,8,"DODGE, EARL",False,4604,1372255,OTHER
1988,COLORADO,8,"FULANI, LENORA",False,2539,1372255,OTHER
1988,CONNECTICUT,9,"BUSH, GEORGE H.W.",False,750241,1443387,REPUBLICAN
1988,CONNECTICUT,9,"DUKAKIS, MICHAEL",False,676584,1443387,DEMOCRAT
1988,CONNECTICUT,9,"PAUL, RONALD """"RON""""",False,14071,1443387,LIBERTARIAN
1988,CONNECTICUT,9,"FULANI, LENORA",False,2491,1443387,OTHER
1988,DELAWARE,10,"BUSH, GEORGE H.W.",False,139639,249891,REPUBLICAN
1988,DELAWARE,10,"DUKAKIS, MICHAEL",False,108647,249891,DEMOCRAT
1988,DELAWARE,10,"PAUL, RONALD """"RON""""",False,1162,249891,LIBERTARIAN
1988,DELAWARE,10,"FULANI, LENORA",False,443,249891,OTHER
1988,DISTRICT OF COLUMBIA,11,"DUKAKIS, MICHAEL",False,159407,188024,DEMOCRAT
1988,DISTRICT OF COLUMBIA,11,"BUSH, GEORGE H.W.",False,27590,188024,REPUBLICAN
1988,DISTRICT OF COLUMBIA,11,"PAUL, RONALD """"RON""""",False,554,188024,LIBERTARIAN
1988,DISTRICT OF COLUMBIA,11,"WINN, EDWARD",False,208,188024,OTHER
1988,DISTRICT OF COLUMBIA,11,"KENOYER, WILLA",False,142,188024,OTHER
1988,DISTRICT OF COLUMBIA,11,"WARREN, JAMES """"MAC""""",False,123,188024,OTHER
1988,FLORIDA,12,"BUSH, GEORGE H.W.",False,2618885,4302037,REPUBLICAN
1988,FLORIDA,12,"DUKAKIS, MICHAEL",False,1656701,4302037,DEMOCRAT
1988,FLORIDA,12,"PAUL, RONALD """"RON""""",False,19796,4302037,LIBERTARIAN
1988,FLORIDA,12,"FULANI, LENORA",False,6655,4302037,OTHER
1988,GEORGIA,13,"BUSH, GEORGE H.W.",False,1081331,1809657,REPUBLICAN
1988,GEORGIA,13,"DUKAKIS, MICHAEL",False,714792,1809657,DEMOCRAT
1988,GEORGIA,13,"PAUL, RONALD """"RON""""",False,8435,1809657,LIBERTARIAN
1988,GEORGIA,13,"FULANI, LENORA",False,5099,1809657,OTHER
1988,HAWAII,15,"DUKAKIS, MICHAEL",False,192364,354461,DEMOCRAT
1988,HAWAII,15,"BUSH, GEORGE H.W.",False,158625,354461,REPUBLICAN
1988,HAWAII,15,"PAUL, RONALD """"RON""""",False,1999,354461,LIBERTARIAN
1988,HAWAII,15,"FULANI, LENORA",False,1003,354461,OTHER
1988,HAWAII,15,"LAROUCHE, LYNDON, JR.",False,470,354461,OTHER
1988,IDAHO,16,"BUSH, GEORGE H.W.",False,253881,408968,REPUBLICAN
1988,IDAHO,16,"DUKAKIS, MICHAEL",False,147272,408968,DEMOCRAT
1988,IDAHO,16,"PAUL, RONALD """"RON""""",False,5313,408968,LIBERTARIAN
1988,IDAHO,16,"FULANI, LENORA",False,2502,408968,OTHER
1988,ILLINOIS,17,"BUSH, GEORGE H.W.",False,2310939,4559120,REPUBLICAN
1988,ILLINOIS,17,"DUKAKIS, MICHAEL",False,2215940,4559120,DEMOCRAT
1988,ILLINOIS,17,"PAUL, RONALD """"RON""""",False,14944,4559120,LIBERTARIAN
1988,ILLINOIS,17,"FULANI, LENORA",False,10276,4559120,OTHER
1988,ILLINOIS,17,"WINN, EDWARD",False,7021,4559120,OTHER
1988,INDIANA,18,"BUSH, GEORGE H.W.",False,1297763,2168621,REPUBLICAN
1988,INDIANA,18,"DUKAKIS, MICHAEL",False,860643,2168621,DEMOCRAT
1988,INDIANA,18,"FULANI, LENORA",False,10215,2168621,OTHER
1988,IOWA,19,"DUKAKIS, MICHAEL",False,670557,1224001,DEMOCRAT
1988,IOWA,19,"BUSH, GEORGE H.W.",False,545355,1224001,REPUBLICAN
1988,IOWA,19,"LAROUCHE, LYNDON, JR.",False,3526,1224001,OTHER
1988,IOWA,19,"PAUL, RONALD """"RON""""",False,2494,1224001,LIBERTARIAN
1988,IOWA,19,"DUKE, DAVID",False,755,1224001,OTHER
1988,IOWA,19,"FULANI, LENORA",False,540,1224001,OTHER
1988,IOWA,19,"KENOYER, WILLA",False,334,1224001,OTHER
1988,IOWA,19,"WINN, EDWARD",False,235,1224001,OTHER
1988,IOWA,19,"WARREN, JAMES """"MAC""""",False,205,1224001,OTHER
1988,KANSAS,20,"BUSH, GEORGE H.W.",False,554049,976685,REPUBLICAN
1988,KANSAS,20,"DUKAKIS, MICHAEL",False,422636,976685,DEMOCRAT
1988,KENTUCKY,21,"BUSH, GEORGE H.W.",False,734281,1322517,REPUBLICAN
1988,KENTUCKY,21,"DUKAKIS, MICHAEL",False,580368,1322517,DEMOCRAT
1988,KENTUCKY,21,"DUKE, DAVID",False,4494,1322517,OTHER
1988,KENTUCKY,21,"PAUL, RONALD """"RON""""",False,2118,1322517,LIBERTARIAN
1988,KENTUCKY,21,"FULANI, LENORA",False,1256,1322517,OTHER
1988,LOUISIANA,22,"BUSH, GEORGE H.W.",False,883702,1628202,REPUBLICAN
1988,LOUISIANA,22,"DUKAKIS, MICHAEL",False,717460,1628202,DEMOCRAT
1988,LOUISIANA,22,"DUKE, DAVID",False,18612,1628202,OTHER
1988,LOUISIANA,22,"PAUL, RONALD """"RON""""",False,4115,1628202,LIBERTARIAN
1988,LOUISIANA,22,"FULANI, LENORA",False,2355,1628202,OTHER
1988,LOUISIANA,22,"LAROUCHE, LYNDON, JR.",False,1958,1628202,OTHER
1988,MAINE,23,"BUSH, GEORGE H.W.",False,307131,554805,REPUBLICAN
1988,MAINE,23,"DUKAKIS, MICHAEL",False,243569,554805,DEMOCRAT
1988,MAINE,23,"PAUL, RONALD """"RON""""",False,2700,554805,LIBERTARIAN
1988,MAINE,23,"FULANI, LENORA",False,1405,554805,OTHER
1988,MARYLAND,24,"BUSH, GEORGE H.W.",False,876167,1714334,REPUBLICAN
1988,MARYLAND,24,"DUKAKIS, MICHAEL",False,826304,1714334,DEMOCRAT
1988,MARYLAND,24,"PAUL, RONALD """"RON""""",False,6748,1714334,LIBERTARIAN
1988,MARYLAND,24,"FULANI, LENORA",False,5115,1714334,OTHER
1988,MASSACHUSETTS,25,"DUKAKIS, MICHAEL",False,1401415,2629862,DEMOCRAT
1988,MASSACHUSETTS,25,"BUSH, GEORGE H.W.",False,1194635,2629862,REPUBLICAN
1988,MASSACHUSETTS,25,"PAUL, RONALD """"RON""""",False,24251,2629862,LIBERTARIAN
1988,MASSACHUSETTS,25,"FULANI, LENORA",False,9561,2629862,OTHER
1988,MICHIGAN,26,"BUSH, GEORGE H.W.",False,1965486,3661563,REPUBLICAN
1988,MICHIGAN,26,"DUKAKIS, MICHAEL",False,1675783,3661563,DEMOCRAT
1988,MICHIGAN,26,"PAUL, RONALD """"RON""""",False,18336,3661563,LIBERTARIAN
1988,MICHIGAN,26,"WINN, EDWARD",False,1958,3661563,OTHER
1988,MINNESOTA,27,"DUKAKIS, MICHAEL",False,1109471,2093176,DEMOCRAT
1988,MINNESOTA,27,"BUSH, GEORGE H.W.",False,962337,2093176,REPUBLICAN
1988,MINNESOTA,27,"MCCARTHY, EUGENE """"GENE""""",False,5403,2093176,OTHER
1988,MINNESOTA,27,"PAUL, RONALD """"RON""""",False,5109,2093176,LIBERTARIAN
1988,MINNESOTA,27,"WARREN, JAMES """"MAC""""",False,2155,2093176,OTHER
1988,MINNESOTA,27,"HERER, JACK",False,1949,2093176,OTHER
1988,MINNESOTA,27,"FULANI, LENORA",False,1734,2093176,OTHER
1988,MINNESOTA,27,"LAROUCHE, LYNDON, JR.",False,1702,2093176,OTHER
1988,MINNESOTA,27,"DUKE, DAVID",False,1529,2093176,OTHER
1988,MINNESOTA,27,"DENNIS, DELMAR",False,1298,2093176,OTHER
1988,MINNESOTA,27,"WINN, EDWARD",False,489,2093176,OTHER
1988,MISSISSIPPI,28,"BUSH, GEORGE H.W.",False,557890,925140,REPUBLICAN
